n, n * root(n), n * n, n * log(n) 
16750,0.02396422203726626,1.851637335709512E-4,0.31888171674794813
17000,0.020085459590285258,1.540484429065744E-4,0.26884631608585496
17250,0.019906407618534683,1.5156479731148918E-4,0.26800007015522637
17500,0.01974486407000203,1.4925714285714286E-4,0.26735022729351043
17750,0.019587139420783058,1.4701844872049198E-4,0.2667150360456821
18000,0.01971880686824815,1.4697530864197532E-4,0.27000625176609605
18250,0.019306498943668936,1.4291311690748734E-4,0.2658158941502693
18500,0.01911915689422216,1.4056683710737765E-4,0.26466638870606807
18750,0.01898732583524931,1.3866382222222222E-4,0.26425044568983785
19000,0.01903802412130799,1.381163434903047E-4,0.26635797646248716
19250,0.018807268442040777,1.3555338168325183E-4,0.2645040192070207
19500,0.02094727816164577,1.5000657462195923E-4,0.29612046368625294
19750,0.02033463377189592,1.4469476045505527E-4,0.28892405999739174
20000,0.018427202717721428,1.303E-4,0.26313962492260057
20250,0.018444103743241614,1.2961194939795762E-4,0.26468997359893726
20500,0.023419560259122344,1.635693039857228E-4,0.33774273592310383
20750,0.023010974964314635,1.5974452024967339E-4,0.33346058835584713
21000,0.024865033718988856,1.7158503401360544E-4,0.3620563871763104
21250,0.0230009867132306,1.577854671280277E-4,0.336501749257801
21500,0.023086301407749327,1.5744726879394268E-4,0.33933253390736134
21750,0.024475754330698766,1.659611573523583E-4,0.3614220280852551
22000,0.02661557184315117,1.7944214876033059E-4,0.39482019522793316
22250,0.02229650009590801,1.4947607625299836E-4,0.33224878850587836
22500,0.02370962962962963,1.580641975308642E-4,0.3548895734473829
22750,0.02899394624425159,1.9222799178843136E-4,0.4359098023384228
23000,0.02161334516926451,1.425141776937618E-4,0.32637107030123375
23250,0.03312696178686771,2.172551740085559E-4,0.5024022722366689
23500,0.02782803801004578,1.815301041195111E-4,0.42385106741860173
23750,0.024187726168768686,1.5695069252077564E-4,0.36997061715066937
24000,0.02145740356669637,1.3850694444444444E-4,0.329588497128265
24250,0.016754451708052898,1.0759060474014242E-4,0.2584219238469637
24500,0.021979961495446915,1.4042482299042065E-4,0.34041780422108336
24750,0.021819846890856708,1.3869605142332415E-4,0.33931694427691306
25000,0.018275435053645095,1.15584E-4,0.28534662419976164
25250,0.02502562274484022,1.5749044211351828E-4,0.3923052055549981
25500,0.021276891207693077,1.332410611303345E-4,0.33486120826806065
25750,0.017197263793982,1.0716938448487134E-4,0.27171721639727986
26000,0.016172221163746794,1.0029585798816568E-4,0.256514884796041
26250,0.018438809453755808,1.1380680272108844E-4,0.2935926182061603
26500,0.01990316178542002,1.2226415094339623E-4,0.31811799783903183
26750,0.016104860202893177,9.846798847060878E-5,0.25838177603184825
27000,0.019073367414027636,1.1607681755829905E-4,0.3071539933722264
27250,0.018322420680603246,1.1099402407204781E-4,0.2961562499766212
27500,0.01908183069465963,1.1506776859504132E-4,0.3095658200877747
27750,0.01745305303356423,1.0477071666260856E-4,0.2841745588009024
28000,0.019119389075745532,1.1426020408163265E-4,0.31243147240414965
28250,0.018510228768235132,1.1012921920275667E-4,0.303560967913914
28500,0.03152958763370326,1.8676515851031087E-4,0.5189104870311437
28750,0.018205876325213387,1.0737240075614367E-4,0.30068559696085945
29000,0.020900990020106102,1.227348394768133E-4,0.34640317669279824
29250,0.017934961935550234,1.0486668127693769E-4,0.29827492625888163
29500,0.015556196005991136,9.057167480609021E-5,0.25960227590945334
29750,0.015072098116759785,8.738365934609138E-5,0.2523802302689403
30000,0.016312069605504225,9.417777777777777E-5,0.2740659916035306
30250,0.01799575951102883,1.0346834232634383E-4,0.3033673615940497
30500,0.017444536794899882,9.988712711636657E-5,0.2950523169848598
30750,0.017957350177052498,1.0240465331482583E-4,0.3047272289854018
31000,0.017407114152197943,9.886576482830385E-5,0.2963561232139546
31250,0.018214165586685545,1.0303488E-4,0.3111024256352573
31500,0.019299924674117872,1.0874275636180398E-4,0.33070881207734837
31750,0.017216440359098886,9.662099324198648E-5,0.2959502902427632
32000,0.01545157911014503,8.6376953125E-5,0.26645441265273384
32250,0.0176032416835443,9.802295535124091E-5,0.30451373467935106
32500,0.019194333559227467,1.0647100591715977E-4,0.33307433198595987
32750,0.0146690733220678,8.105821339082803E-5,0.2553374773890897
33000,0.017461952565670822,9.61248852157943E-5,0.30488668546405495
33250,0.017941616936934843,9.839335180055401E-5,0.3142180785942113
33500,0.018020040512419053,9.845399866339943E-5,0.31654801455007064
33750,0.017141186493036788,9.330480109739369E-5,0.30201561915051617
34000,0.024637557731374726,1.336159169550173E-4,0.43539301863066476
34250,0.016088818185462,8.693483936277905E-5,0.28516351407678986
34500,0.014144619015232498,7.615206889308969E-5,0.2514420650414145
34750,0.015586914131206981,8.361471973500337E-5,0.2778911261593638
35000,0.01683898544757938,9.000816326530612E-5,0.30108521456538895
35250,0.017867445555375065,9.516623912278054E-5,0.3203953374543757
35500,0.016631003333630642,8.826820075381868E-5,0.2990775030808427
35750,0.016251220840691406,8.59504132231405E-5,0.2930787603073653
36000,0.01645116392005189,8.670524691358024E-5,0.2975223813805782
36250,0.0162870688195988,8.554387633769323E-5,0.29538083619015687
36500,0.016035414527133616,8.393319572152374E-5,0.2916270297450031
36750,0.013673369346154235,7.13258364570318E-5,0.24935797614755634
37000,0.014556506857481017,7.567567567567567E-5,0.26619326876977284
37250,0.014849750247974136,7.694067834782217E-5,0.27229732850369925
37500,0.015289505455267893,7.895466666666667E-5,0.28112162483269065
37750,0.013505880093669455,6.951274066926889E-5,0.2489961582080196
38000,0.01341466695351339,6.88157894736842E-5,0.2479767976408222
38250,0.015860635455641047,8.109701396898629E-5,0.2939718084458843
38500,0.01636033672461718,8.337999662674988E-5,0.3040352477164575
38750,0.01723924304570328,8.757544224765869E-5,0.3212101272010513
39000,0.01698805369092653,8.602235371466141E-5,0.317356088994212
39250,0.01636304666051306,8.259320864943811E-5,0.30647318216689007
39500,0.015071709598500906,7.58340009613844E-5,0.2830146639316493
39750,0.013140499493991084,6.590878525374787E-5,0.24738280353228034
40000,0.01422625,7.113125E-5,0.2685050557714835
40250,0.015534140121954339,7.742911153119093E-5,0.2939320321434562
40500,0.016867743514220636,8.381649138850784E-5,0.31996885493707583
40750,0.015438755923066228,7.648010839700403E-5,0.29359420009054754
41000,0.01869699853560357,9.233789411064843E-5,0.35643884566594247
41250,0.016049340002018016,7.902148760330578E-5,0.30671983769839345
41500,0.012852794258939,6.309188561474814E-5,0.2462336844189386
41750,0.012846658221032948,6.287267381404855E-5,0.24671697923260888
42000,0.015036993624015314,7.337301587301588E-5,0.28948273050691065
42250,0.01496590723685332,7.280977556808235E-5,0.28880942187725683
42500,0.01552684537879658,7.531626297577855E-5,0.3003531273727613
42750,0.015123846411650115,7.314660921309121E-5,0.2932552791048511
43000,0.015603359034551033,7.524607896160087E-5,0.30327068355385023
43250,0.014177483037483394,6.817200708343079E-5,0.27620680694418515
43500,0.014053234698709536,6.738010305192231E-5,0.274428166503064
43750,0.012596480164386336,6.022269387755102E-5,0.24655455594686992
44000,0.014788421455242146,7.050103305785124E-5,0.2901292028546343
44250,0.015388433063658422,7.315394682243288E-5,0.30259674357850186
44500,0.015152410489220306,7.182931448049489E-5,0.2986388383347102
44750,0.015085824798899089,7.131362941231547E-5,0.29800453760697826
45000,0.01503780421323391,7.088888888888889E-5,0.29772966379034804
45250,0.014913353815995942,7.010775006867922E-5,0.2959317289920681
45500,0.014487688954343264,6.791933341383891E-5,0.28813006426932697
45750,0.015380792321039534,7.190898503986383E-5,0.3065746242058432
46000,0.015152189541722228,7.064744801512287E-5,0.30268838856524605
46250,0.012497940732751718,5.8114243973703436E-5,0.25021687188530484
46500,0.014866571438917911,-6.989674640871857E-5,0.2982920376569147
46750,0.017091129803478756,-8.189988015936985E-5,0.34367609133680754
47000,0.01366523887297255,-6.675080681610073E-5,0.2753838944583168
47250,0.01436796819642345,-7.155239373289355E-5,0.2901713525037098
47500,0.01321231775287645,-6.709071447442118E-5,0.2674060369127898
47750,0.014245432288414826,-7.377023484934918E-5,0.28893227558872286
48000,0.016599892211999884,-8.76804959833956E-5,0.33740318346756853
48250,0.015145484628566378,-8.161045736755629E-5,0.3084933941764527
48500,0.017387857290333347,-9.559805761877564E-5,0.3549138108914488
48750,0.011994843536523045,-6.730018621158619E-5,0.24534711571491308
49000,0.011564901157187215,-6.623134426076173E-5,0.23704635258352902
49250,0.010583063045866608,-6.187530932171633E-5,0.21737180360922895
49500,0.010516609841143798,-6.278468806637134E-5,0.2164529940931926
49750,0.010235574807806026,-6.240985805941027E-5,0.21110166689850277
50000,0.01020362539492704,-6.355547549764383E-5,0.2108730826108934
50250,0.010124022682279294,-6.443284421723213E-5,0.20965374889532534
50500,0.010173183309528464,-6.617117871456006E-5,0.21109842130663325
50750,0.010757608416050498,-7.153056702303161E-5,0.22367538374018311
51000,0.009873737723884278,-6.713234681007678E-5,0.20570942176929533
51250,0.009697288584336378,-6.743567284734657E-5,0.2024365313920395
51500,0.009675534286596569,-6.883716405455075E-5,0.20238362379220914
51750,0.009449208870923974,-6.879811370168018E-5,0.19804031945293737
52000,0.009508489584314186,-7.08688357601538E-5,0.19967487162083042
52250,0.009776077688033508,-7.461156761641109E-5,0.20569617830533277
52500,0.009966530613483095,-7.791554713244738E-5,0.21011222024529522
52750,0.009270106664515106,-7.425921968578577E-5,0.1958095330426542
53000,0.009019370814353922,-7.405950339300065E-5,0.1908812360884675
53250,0.008938838813054564,-7.526355970670663E-5,0.18954054997431397
53500,0.009224551137986243,-7.967377815476585E-5,0.1959731085439113
53750,0.009233294053795442,-8.18405345279155E-5,0.19653247490730982
54000,0.008828967591076537,-8.034273207303098E-5,0.18828262339512164
54250,0.008904921794320304,-8.323071294141633E-5,0.19026082171149478
54500,0.008909741087064882,-8.557297496023635E-5,0.19072147399918044
54750,0.00884332103978215,-8.732047264607152E-5,0.18965377870277228
55000,0.004277194007759646,-4.344206356633612E-5,0.09189947588419169
55250,0.004257436375073082,-4.450240386869852E-5,0.09164454900481928
55500,0.004224878220754093,-4.547560175680581E-5,0.09111156303646421
55750,0.004213964360944691,-4.673500367252708E-5,0.09104318964324441
56000,0.004258973762221203,-4.869852686507558E-5,0.0921839643249374
56250,0.004217119790484694,-4.974777735401876E-5,0.09144431272287316
56500,0.004226391410638312,-5.147284821403581E-5,0.0918115650489648
56750,0.004221424960844889,-5.311778224787448E-5,0.0918692686086568
57000,0.004206909868368345,-5.4734024877198454E-5,0.09171798995976672
57250,0.004175733678433951,-5.6221476667778554E-5,0.0912012738373701
57500,0.004754128640501305,-6.629802094612088E-5,0.10401896214713516
57750,0.004165503215162569,-6.0223680765941295E-5,0.09130178096190628
58000,0.004145114899596159,-6.219337698410407E-5,0.09101548273630583
58250,0.004130621585673428,-6.438706197987664E-5,0.09085687817149272
58500,0.0041296145736649794,-6.695295288383972E-5,0.09099392789231847
58750,0.0041306006948045775,-6.974112582589583E-5,0.09117450650636846
59000,0.004122517132502702,-7.258276873079677E-5,0.09115423297888685
59250,0.004106160028493824,-7.54967337043156E-5,0.09094970249570314
59500,0.004093330331511598,-7.87168921593126E-5,0.09082180876638982
59750,0.0040697894001594315,-8.19969743999321E-5,0.09045449604727347
60000,0.004087926215178148,-8.645011117185002E-5,0.09101292914859896
60250,0.004075288966851877,-9.064305200168838E-5,0.0908860546615429
60500,0.004045418249300897,-9.484537506600419E-5,0.09037286972843402
60750,0.004417777711496325,-1.0944486284321278E-4,0.09885788891027619
61000,0.004028969118185262,-1.0575515438426653E-4,0.09030905335726265
61250,0.004053869976507945,-1.1308512632266131E-4,0.09101943186300326
61500,0.004054682076069468,-1.2061227597049895E-4,0.09118956936008386
61750,0.004003298765328968,-1.2747123604057263E-4,0.09018359298385424
62000,0.003994072888720006,-1.3672831832133565E-4,0.09012470077288523
62250,0.003988708301580862,-1.4753344231867264E-4,0.09015205115560934
62500,0.00397952,-1.599620100259187E-4,0.09009209834135615
62750,0.003971030009622549,-1.7464790819427057E-4,0.09004696232213151
63000,0.003962593897401751,-1.9222787306859152E-4,0.09000208798744111
63250,0.003954839748394577,-2.136853775982644E-4,0.08997177432052457
63500,0.003947130937383586,-2.404105133603385E-4,0.08994159423905283
63750,0.0039549987504875345,-2.7569804136939625E-4,0.0902660315397075
64000,0.004020169001960153,-3.27139189749053E-4,0.09190064920353883
64250,0.003961728052933655,-3.865676813744765E-4,0.09070945107542858
64500,0.0039918274970817,-4.8538682070934676E-4,0.09154415342613698
64750,0.004010002539713911,-6.451846259231843E-4,0.09210683186443319
65000,0.003965769969625063,-9.392959819399052E-4,0.09123478773328982
65250,0.003941800094213642,-0.0017564592519098354,0.09082610931669961
65500,0.004117304670966273,-0.014631263333909935,0.0950188409943282
65750,0.003914716350861149,0.0023491553932123077,0.0904846874431315
66000,0.004583707419714663,0.0012734156428658315,0.10611266550902265
66250,0.003916811033771572,7.098130102358883E-4,0.09081466724232945
66500,0.0039046577842633125,5.260730475996173E-4,0.0906727754715887
66750,0.00388274205700342,4.1694893952125744E-4,0.09030266391690446
67000,0.003873139543414761,3.4617875551535887E-4,0.09021750406403349
67250,0.00386532391832896,2.961837455942174E-4,0.09017305195825409
67500,0.003858125354406922,2.5895322944912574E-4,0.090142169793551
67750,0.0038515339281807144,2.3016300868108992E-4,0.09012469444531825
68000,0.003844412006597445,2.0718305253936096E-4,0.0900940331353045
68250,0.0038362077480443343,1.8838034555807573E-4,0.0900371808934815
68500,0.003829728104262317,1.728240351485324E-4,0.09002000560957786
68750,0.003822726226904074,1.5966349802163234E-4,0.08998980011637732
69000,0.004181007675533698,1.6260661397703112E-4,0.09857067794395076
69250,0.0038093856610690747,1.3867492026551658E-4,0.08994274050032018
69500,0.0038019487931328063,1.3013684073752549E-4,0.08989997162428064
69750,0.003795097905109897,1.226286408120704E-4,0.08987028793900406
70000,0.0037877439687996127,1.1594414572340208E-4,0.08982792697722604
70250,0.0037815065018689683,1.0999926192229367E-4,0.08981130308471397
70500,0.0037747653306206925,1.0463765706044205E-4,0.08978199989032212
70750,0.003768591468674843,9.980365699175194E-5,0.08976547880723673
71000,0.0037608618571586643,9.537115413106608E-5,0.0897111582547406
71250,0.003754230284740096,9.135163526412836E-5,0.08968227478709792
71500,0.003748104411581317,8.767957482677866E-5,0.08966477430515116
71750,0.0037415399883898256,8.429188168311399E-5,0.08963609025618167
72000,0.0037350616957496493,8.116686785011679E-5,0.08960876799595567
72250,0.004016408019428187,8.431564628455256E-5,0.09649585454451415
72500,0.0037231274975746565,7.560731062524141E-5,0.08957663637457057
72750,0.003717661521140822,7.312485034761655E-5,0.08957165932055718
73000,0.0037088218876140423,7.074341045213208E-5,0.089484665028731
73250,0.003702864878593409,6.856839982630821E-5,0.089466473444196
73500,0.003696033047811209,6.651327590862469E-5,0.08942646787599642
73750,0.003690786481629509,6.461000775246673E-5,0.08942416767383701
74000,0.0036840213766538366,6.279250333105086E-5,0.08938442901281878
74250,0.003677737948340622,6.108635823838282E-5,0.08935569892360108
74500,0.006378309175605123,1.0332333870825006E-4,0.15518395103005844
74750,0.003673242667817812,5.8076960031796624E-5,0.08949291425868489
75000,0.00398839394762873,6.159247043597509E-5,0.09730449741469797
75250,0.0036560707689719365,5.5184457929701834E-5,0.08931889656566656
75500,0.003647085203985155,5.3839700570313144E-5,0.08922090489828748
75750,0.0036405568739946172,5.259528254935563E-5,0.0891822804920104
76000,0.0036350178426564793,5.142357747692248E-5,0.08916726235232185
76250,0.003632353498928166,5.0345758316277325E-5,0.08922226242272738
76500,0.003624014707088139,4.9239614491987575E-5,0.08913729116005825
76750,0.003616668999357194,4.819518121339252E-5,0.08907600486389233
77000,0.0036112381621604844,4.7220597122149156E-5,0.08906123770042701
77250,0.0036049000552228713,4.627539276383098E-5,0.08902348795070776
77500,0.003599985498946995,4.5387006961767315E-5,0.08902030480967113
77750,0.0035937065219301657,4.451757814199461E-5,0.08898279826890411
78000,0.0038238698081721,4.6561474149552497E-5,0.09480688188362187
78250,0.0035817027746714333,4.288616907284441E-5,0.08891966633618495
78500,0.0035764277580972816,4.212538349522462E-5,0.08890526175885329
78750,0.003570723318401593,4.1387914872778624E-5,0.08887961358225069
79000,0.003565046087400959,4.067763087294961E-5,0.08885406290690202
79250,0.0035593958494870067,3.999304583332384E-5,0.08882860904628194
79500,0.003553772391435714,3.933278047685337E-5,0.08880325132089438
79750,0.0035508396311452655,3.8724606906791306E-5,0.08884464754076511
80000,0.0035426049737446027,3.8080168468489506E-5,0.08875282159241622
80250,0.0035379403556755427,3.7494839319961484E-5,0.0887498170989308
80500,0.003531542174952824,-3.8233203345118804E-5,0.0887027684225458
80750,0.003750921769579264,-4.1592326644753066E-5,0.09433327467375963
81000,0.003491518914498667,-3.96710669320581E-5,0.0879212289546588
81250,0.003485779391933857,-4.060105265247306E-5,0.08788808980102918
81500,0.003480927563066731,-4.158270817187837E-5,0.08787679917748102
81750,0.0034756678984357208,-4.260380145098899E-5,0.08785469660195384
82000,0.0034704320001379832,-4.3672484742702065E-5,0.08783266827810585
82250,0.0034669154175219073,-4.4814099770889584E-5,0.08785368448667936
82500,0.0034596087843025715,-4.5961040627747934E-5,0.08777812527882248
82750,0.003454024937453841,-4.718854277884061E-5,0.08774568009219165
83000,0.0034513953253214723,-4.852038425708024E-5,0.08778783664015564
83250,0.003443770190907564,-4.985018152275879E-5,0.08770241974629145
83500,0.0036015550984371198,-5.3718753599898294E-5,0.09183403520764877
83750,0.0034616626104490085,-5.324036159147871E-5,0.08837571901056415
84000,0.003430611637873418,-5.4448214699365746E-5,0.08769055816386376
84250,0.0034259852725460936,-5.615762936330871E-5,0.08767954154157818
84500,0.003419748932361991,-5.794363854285899E-5,0.08762680093481749
84750,0.003413140035592287,-5.983492246199806E-5,0.08756393314537243
85000,0.003407777768302323,-6.187109660416606E-5,0.08753249574451043
85250,0.0034048511090909303,-6.408937432415203E-5,0.08756318405605137
85500,0.0034166879086456837,-6.675004179467373E-5,0.08797364680385135
85750,0.003637915476354437,-7.385484771694566E-5,0.0937825965254135
86000,0.0033905031380105067,-7.161950124651385E-5,0.0875093928338169
86250,0.003383312912975061,-7.446526907353315E-5,0.08742830813771008
86500,0.003380448235777569,-7.76394296906497E-5,0.08745851740743277
86750,0.0033732429136181367,-8.097638095531726E-5,0.08737594460177066
87000,0.003370832934666672,-8.472628969359087E-5,0.08741711784523265
87250,0.003363689036843665,-8.869600504205925E-5,0.08733506196844219
87500,0.0033612992073774146,-9.31792178487615E-5,0.08737598047527288
87750,0.003353523394797732,-9.795902218270713E-5,0.08727641361737262
88000,0.0033491261235965224,-1.0335196222830429E-4,0.08726423602730818
88250,0.0033448222718534502,-1.0935534591469484E-4,0.08725406188335703
88500,0.0033610834009107087,-1.1679002177729385E-4,0.08778055160903075
88750,0.003307556497264021,-1.2258679724185228E-4,0.08648310930098482
89000,0.003302669076706374,-1.3108904973477587E-4,0.08645551410016367
89250,0.0033169306904361293,-1.4164630535728687E-4,0.08692931579810617
89500,0.003297066991991018,-1.5228971274779026E-4,0.08650844083638898
89750,0.00330078073480222,-1.6592752048091527E-4,0.08670554381932336
90000,0.003288148148148148,-1.812078621302984E-4,0.0864728317417034
90250,0.003299944391372094,-2.011139867141857E-4,0.08688237496508062
90500,0.003297299193612469,-2.2460210325045505E-4,0.08691181675679295
90750,0.0035668036785927873,-2.7516275181173127E-4,0.09412256325558493
91000,0.0032836394542879164,-2.917769726479837E-4,0.08674865289329087
91250,0.010724683957857842,-0.0011224423884668843,0.2836502590918998
91500,0.0032834974040423046,-4.174847616224487E-4,0.08694116328793304
91750,0.0032679273131716287,-5.284162131452964E-4,0.08662633353958064
92000,0.00326465006121501,-7.233913935259345E-4,0.08663665005159649
92250,0.0032917181824387225,-0.0011547212260322416,0.08745282306827029
92500,0.0036196213788766553,-0.0030230438890279567,0.09627182667384085
92750,0.0032778811792364285,0.0073321725182033315,0.08727962472046555
93000,0.0032622046412221144,0.001566399067284865,0.08695872894610665
93250,0.003246285232120757,8.75147503631332E-4,0.08663027747122141
93500,0.0032874884318911664,6.170748004692999E-4,0.08782679728299753
93750,0.0032621542330910835,4.7025050853243536E-4,0.08724606108852243
94000,0.0032876640915858327,3.850602194356388E-4,0.08802500364704856
94250,0.0032566205031933854,3.214637618196354E-4,0.0872894580335843
94500,0.003260917598250954,2.7835942121080804E-4,0.08750024353332053
94750,0.0032408198109401152,2.4384209198889776E-4,0.08705583470034099
95000,0.0032331583028314295,2.1759946495217565E-4,0.08694453817381692
95250,0.003218736813625649,1.9605165476671937E-4,0.08665066924371613
95500,0.003216271276254934,1.789878222810377E-4,0.08667803005345572
95750,0.0032357132204170525,1.658266253425704E-4,0.08729614866757349
96000,0.0036571452118093995,1.7375181348463833E-4,0.09877220885591917
96250,0.003206212595357503,1.4202052587325905E-4,0.08668644322705922
96500,0.003197764336209808,1.327121073956102E-4,0.08655067166325356
96750,0.003195645820176149,1.2479304084585529E-4,0.0865857784417511
97000,0.003220372712629916,1.1878050159334772E-4,0.08734877673073482
97250,0.0031859035082951125,1.1136110204514076E-4,0.08650573513720138
97500,0.003182493680824838,1.0573760863792E-4,0.08650481135896176
97750,0.0033496028065210324,1.0606780629951487E-4,0.09114341525539774
98000,0.0031761292088568443,9.608847637567773E-5,0.08651437394360227
98250,0.0031906083788129733,9.24244385464858E-5,0.08700026680248941
98500,0.0031742962284460057,8.82213797401609E-5,0.08664636974393718
98750,0.003197052685086549,8.540600593077349E-5,0.08735895147873023
99000,0.003182061004916603,8.184529039078953E-5,0.08704016256577424
99250,0.0032023473951311907,7.942867150930947E-5,0.08768636852170117
99500,0.0031647966802064733,7.580617566850744E-5,0.08674826303894755
99750,0.0031475103114369358,7.290490799928502E-5,0.08636392168089722
100000,0.0033343055648815388,7.477667305487151E-5,0.09158402034375773
100250,0.003394301368850035,7.3788056107753E-5,0.09332816328777482
100500,0.0031390218204293504,6.621795650779721E-5,0.086397976573489
100750,0.0031439186404583273,6.44227874463975E-5,0.08662163215317231
101000,0.003139418389599578,6.254867089791056E-5,0.08658626457111203
101250,0.00312221107795028,6.053701885705208E-5,0.08619969503542692
101500,0.0031780980596268662,6.001814824526767E-5,0.08783211704032617
101750,0.00473680220115627,8.719730389520895E-5,0.13104269832797433
102000,0.003266189439777446,5.865279142128926E-5,0.09045017332902051
102250,0.0031306556592014677,5.488095457740585E-5,0.08678461327397223
102500,0.0032545088331128054,5.57319528685854E-5,0.09030904061026909
102750,0.003112082629952742,5.2093182650670146E-5,0.08644386746665918
103000,0.003095616387626967,5.068186478483811E-5,0.08607290446591692
103250,0.0031612408709009374,5.065130224256593E-5,0.08798570590552306
103500,0.0031470911064574066,4.93753188640093E-5,0.08767949306473452
103750,0.003112083071747802,-4.903718810035605E-5,0.08679067124649624
104000,0.003575837913289368,-5.796794942071221E-5,0.09982327605123797
104250,0.0030867499663919844,-5.151624894783144E-5,0.08625545197096797
104500,0.0030739036015574746,-5.285414715667939E-5,0.08598158409027978
104750,0.003085323002714388,-5.469740395265027E-5,0.08638630961601304
105000,0.003110461624092988,-5.6900850890474495E-5,0.0871760553740382
105250,0.00306834215785819,-5.796918979115394E-5,0.08608019368537023
105500,0.003058609488914691,-5.973264595489952E-5,0.08589137734220198
105750,0.003087898785834115,-6.23971925604533E-5,0.08679879362850505
106000,0.0030529308259257125,-6.389707038773189E-5,0.08589971200052983
106250,0.003189996874084047,-6.923002454429956E-5,0.08984380392434804
106500,0.0030751905645669732,-6.928329121521161E-5,0.0866946027711526
106750,0.003047191303417341,-7.136049771887185E-5,0.08598861015818464
107000,0.003038232390674958,-7.405798466364298E-5,0.0858187951458496
107250,0.0030541219755896905,-7.76010587061417E-5,0.08635093663696124
107500,0.003038934765934069,-8.061630060318704E-5,0.08600433555446306
107750,0.0030277425548487914,-8.40019542916727E-5,0.08576996853706723
108000,0.003023744077749713,-8.790223117420554E-5,0.08573886406740494
108250,0.0030557003377450222,-9.326990596926953E-5,0.08672791385449283
108500,0.003026118510852144,-9.720111129672572E-5,0.0859703257088485
108750,0.003018478025396225,-1.0228382428869783E-4,0.0858349629026911
109000,0.003014462805495996,-1.0805836834923852E-4,0.08580226798278037
109250,0.003006613958352344,-1.1436373690206563E-4,0.08566002792691313
109500,0.003021989426077497,-1.2239397409062418E-4,0.08617955810590378
109750,0.003002593339802982,-1.2998914025689874E-4,0.08570727743290969
110000,0.0035142517716650066,-1.6334525621627757E-4,0.10040677069388447
110250,0.003009234484778306,-1.5093731828022414E-4,0.08605858274022805
110500,0.0031228984543284427,-1.700284280535505E-4,0.08939292485792287
110750,0.002999189161116988,-1.784804941228766E-4,0.08593208785155662
111000,0.0029863584175552084,-1.95849672345839E-4,0.08564435785301328
111250,0.0030126794611360845,-2.1991213476457976E-4,0.08647970123467641
111500,0.0029966438619117705,-2.464808011581739E-4,0.086099359469344
111750,0.0029828460059345223,-2.8079369984312144E-4,0.08578241496017613
112000,0.002969396076315134,-3.264868981893113E-4,0.08547464962963189
112250,0.002991389727427118,-3.949594218338933E-4,0.08618726123255796
112500,0.003138313124687705,-5.17905192193296E-4,0.09050370595785386
112750,0.005577464664127021,-0.0012252567590642714,0.16099265147084377
113000,0.003459479409537175,-0.0011338037910133094,0.09994895157007012
113250,0.0030011850622967276,-0.001927556111633642,0.08678759862169512
113500,0.003120989023194446,-0.04500190053275251,0.09033450703396967
113750,0.0029472724478196294,0.002087679511450129,0.08538417902721047
114000,0.002956808148147469,0.0010244098477569087,0.0857383459869053
114250,0.0029616095920030456,6.801235951734048E-4,0.08595551469123612
114500,0.0029384939773706075,5.052183441412635E-4,0.08536186177760292
114750,0.0029337842134202607,4.03452038092948E-4,0.08530206316731509
115000,0.0029475570191313783,3.379907031062848E-4,0.0857798018988494
115250,0.002931837386831422,2.884620617140729E-4,0.08539910581202012
115500,0.0030634592567949817,2.640836688041434E-4,0.08931313683175737
115750,0.002921240906581691,2.2417932575074566E-4,0.08524316557070212
116000,0.0029528065003700567,2.0427313196931039E-4,0.08624130532381709
116250,0.0029225981598406136,1.8411832811937058E-4,0.08543518339400356
116500,0.00292074023685806,1.689682389059941E-4,0.08545688974905177
116750,0.0029091077742645914,1.5563380730106207E-4,0.08519216301470703
117000,0.002921527738386833,1.4540514180438717E-4,0.08563173100795189
117250,0.002924144431646244,1.3609059967142675E-4,0.08578425757492576
117500,0.003029522768097548,1.3243637058649554E-4,0.08895415988206276
117750,0.0035012736042340704,1.4433450831219486E-4,0.10289648887436958
118000,0.0028982839171273764,1.1305958373255133E-4,0.08525053248294373
118250,0.0029474058277364984,1.0913795185362193E-4,0.08677147607253761
118500,0.002934112171431707,1.0341659415952804E-4,0.08645574234953483
118750,0.0029087229498726596,9.783254165213331E-5,0.08578251714372578
119000,0.0029239704697646652,9.40609494452414E-5,0.0863073781474264
119250,0.0029385783071419593,9.060011122046923E-5,0.08681403514714729
119500,0.003043354297176884,9.009938016098451E-5,0.08998749136681512
119750,0.0028999225028714846,8.258263658939664E-5,0.08582073003176155
120000,0.0029244956197964004,8.02383680879407E-5,0.08662279626199648
120250,0.002897418333638837,7.670328922622908E-5,0.08589483928249621
120500,0.0028867087751085533,7.383687859114366E-5,0.085651055528732
120750,0.0029054418280413776,7.189587299324494E-5,0.08628097611279685
121000,0.0028812364697691924,6.905707555364651E-5,0.08563555732969931
121250,0.0029926035590331574,6.955014005665027E-5,0.08902172763900396
121500,0.0028910719762818846,6.521965703502942E-5,0.08607491199847066
121750,0.002887350491710666,6.328680876113067E-5,0.08603740302407471
122000,0.0028770719584786985,6.132765533820883E-5,0.08580406635259999
122250,0.0028663794821373405,5.947109137333609E-5,0.08555776829701117
122500,0.0028779008746355685,5.816584241973766E-5,0.08597446228551815
122750,0.002891435696971525,-5.886929248574967E-5,0.0864518545995048
